# Residuals   
# Time        	p_rgh         	Ux            	Uz            	alpha.water   	k             	omega         
0             	N/A	N/A	N/A	N/A	N/A
0.459444      	5.186481e-07	6.846233e-04	8.278907e-04	1.168472e-07	4.967106e-04	2.350592e-04
0.46          	5.079121e-07	6.837817e-04	8.258271e-04	1.169433e-07	5.002765e-04	2.358117e-04
0.460556      	5.658001e-07	6.823904e-04	8.223323e-04	1.170590e-07	5.000673e-04	2.359271e-04
0.461111      	5.628620e-07	6.814490e-04	8.201969e-04	1.172179e-07	4.966116e-04	2.354416e-04
0.461667      	5.371417e-07	6.801051e-04	8.170468e-04	1.174065e-07	4.910734e-04	2.345095e-04
0.462222      	5.610371e-07	6.791688e-04	8.148331e-04	1.176176e-07	4.843003e-04	2.331603e-04
0.462778      	5.643830e-07	6.780321e-04	8.120969e-04	1.178351e-07	4.774581e-04	2.317530e-04
0.463333      	5.552513e-07	6.777591e-04	8.126718e-04	1.180562e-07	4.701326e-04	2.302197e-04
0.463889      	5.934389e-07	6.768316e-04	8.108013e-04	1.182467e-07	4.616133e-04	2.283940e-04
0.464444      	5.914687e-07	6.759748e-04	8.086207e-04	1.184019e-07	4.540668e-04	2.263424e-04
0.465         	5.415840e-07	6.751672e-04	8.069795e-04	1.185325e-07	4.482474e-04	2.249145e-04
0.465556      	5.483883e-07	6.746602e-04	8.062274e-04	1.186139e-07	4.433611e-04	2.236073e-04
0.466111      	5.299847e-07	6.742091e-04	8.060867e-04	1.186547e-07	4.429905e-04	2.225043e-04
0.466667      	4.868330e-07	6.738016e-04	8.067658e-04	1.186574e-07	4.420662e-04	2.212465e-04
0.467222      	6.373639e-07	6.734493e-04	8.078455e-04	1.186909e-07	4.402336e-04	2.196058e-04
0.467778      	5.459849e-07	6.728210e-04	8.076134e-04	1.186756e-07	4.364412e-04	2.178109e-04
0.468333      	5.127406e-07	6.717122e-04	8.077531e-04	1.186316e-07	4.327028e-04	2.162352e-04
0.468889      	5.315486e-07	6.704858e-04	8.068923e-04	1.186328e-07	4.287783e-04	2.146750e-04
0.469444      	5.314276e-07	6.693639e-04	8.056540e-04	1.187104e-07	4.245512e-04	2.134021e-04
0.47          	5.340222e-07	6.683448e-04	8.050575e-04	1.195798e-07	4.199204e-04	2.122272e-04
0.470556      	5.757438e-07	6.672862e-04	8.039784e-04	1.204385e-07	4.150133e-04	2.111529e-04
0.471111      	5.876966e-07	6.660989e-04	8.031586e-04	1.212468e-07	4.117924e-04	2.101746e-04
0.471667      	5.559328e-07	6.646662e-04	8.011132e-04	1.220579e-07	4.083982e-04	2.091366e-04
0.472222      	5.790854e-07	6.632019e-04	7.993145e-04	1.228040e-07	4.056496e-04	2.084978e-04
0.472778      	5.729061e-07	6.617874e-04	7.976854e-04	1.234636e-07	4.018542e-04	2.080292e-04
0.473333      	5.549541e-07	6.605199e-04	7.957780e-04	1.240302e-07	3.985719e-04	2.075363e-04
0.473889      	5.804783e-07	6.594395e-04	7.944821e-04	1.245096e-07	3.950622e-04	2.070703e-04
0.474444      	5.791786e-07	6.584119e-04	7.935862e-04	1.249065e-07	3.914046e-04	2.066922e-04
0.475         	5.317350e-07	6.575053e-04	7.928003e-04	1.252146e-07	3.883149e-04	2.065669e-04
0.475556      	5.417870e-07	6.568474e-04	7.929538e-04	1.254280e-07	3.892657e-04	2.065373e-04
0.476111      	5.301416e-07	6.566251e-04	7.940230e-04	1.255631e-07	3.923294e-04	2.066147e-04
0.476667      	4.838529e-07	6.566230e-04	7.963580e-04	1.256320e-07	3.954955e-04	2.066744e-04
0.477222      	6.529857e-07	6.568458e-04	7.980471e-04	1.256596e-07	3.987494e-04	2.065992e-04
0.477778      	5.425008e-07	6.571474e-04	8.000412e-04	1.256522e-07	4.018236e-04	2.064126e-04
0.478333      	4.937120e-07	6.574308e-04	8.025328e-04	1.256124e-07	4.042681e-04	2.060996e-04
0.478889      	5.023660e-07	6.575598e-04	8.037075e-04	1.255932e-07	4.062520e-04	2.058055e-04
0.479444      	4.992932e-07	6.580073e-04	8.057515e-04	1.255336e-07	4.091509e-04	2.055790e-04
0.48          	4.919037e-07	6.582480e-04	8.068063e-04	1.254571e-07	4.140051e-04	2.053932e-04
0.480556      	5.477975e-07	6.588285e-04	8.089762e-04	1.253663e-07	4.183131e-04	2.052147e-04
0.481111      	5.439213e-07	6.586967e-04	8.092822e-04	1.252565e-07	4.220948e-04	2.050975e-04
0.481667      	5.101688e-07	6.587095e-04	8.099362e-04	1.251690e-07	4.266412e-04	2.050466e-04
0.482222      	5.433077e-07	6.580435e-04	8.079651e-04	1.251026e-07	4.316907e-04	2.049835e-04
0.482778      	5.472123e-07	6.582704e-04	8.105107e-04	1.250387e-07	4.358853e-04	2.049077e-04
0.483333      	5.189256e-07	6.573699e-04	8.089431e-04	1.249206e-07	4.404048e-04	2.049072e-04
0.483889      	6.923257e-07	6.568420e-04	8.084108e-04	1.247911e-07	4.442187e-04	2.047764e-04
0.484444      	6.155161e-07	6.557248e-04	8.062457e-04	1.246342e-07	4.474640e-04	2.046875e-04
0.485         	5.929766e-07	6.546747e-04	8.045260e-04	1.245056e-07	4.502487e-04	2.045799e-04
0.485556      	6.319317e-07	6.532938e-04	8.017248e-04	1.243412e-07	4.538985e-04	2.044107e-04
0.486111      	6.443305e-07	6.524063e-04	8.005588e-04	1.241446e-07	4.587611e-04	2.044949e-04
0.486667      	6.452704e-07	6.512243e-04	7.989959e-04	1.238978e-07	4.641458e-04	2.049206e-04
0.487222      	6.810998e-07	6.502786e-04	7.982582e-04	1.236011e-07	4.705740e-04	2.052780e-04
0.487778      	6.985645e-07	6.490541e-04	7.971923e-04	1.232470e-07	4.758401e-04	2.054300e-04
0.488333      	6.653131e-07	6.478753e-04	7.962624e-04	1.228761e-07	4.799999e-04	2.054705e-04
0.488889      	6.976705e-07	6.462809e-04	7.939567e-04	1.224697e-07	4.843238e-04	2.056570e-04
0.489444      	6.991814e-07	6.449305e-04	7.929024e-04	1.221401e-07	4.855555e-04	2.055242e-04
0.49          	6.538370e-07	6.433537e-04	7.909573e-04	1.218154e-07	4.851995e-04	2.050158e-04
0.490556      	7.133460e-07	6.420085e-04	7.896025e-04	1.214788e-07	4.839049e-04	2.047003e-04
0.491111      	7.440072e-07	6.406114e-04	7.873258e-04	1.211599e-07	4.811959e-04	2.046126e-04
0.491667      	7.246541e-07	6.394957e-04	7.861040e-04	1.208445e-07	4.824946e-04	2.046169e-04
0.492222      	7.517788e-07	6.380813e-04	7.837694e-04	1.208403e-07	4.847392e-04	2.048531e-04
0.492778      	7.539329e-07	6.366540e-04	7.821042e-04	1.209000e-07	4.825421e-04	2.041065e-04
0.493333      	7.262036e-07	6.350661e-04	7.798193e-04	1.209117e-07	4.841607e-04	2.035825e-04
0.493889      	7.887552e-07	6.335008e-04	7.773889e-04	1.209267e-07	4.860052e-04	2.031855e-04
0.494444      	7.616740e-07	6.321930e-04	7.775752e-04	1.209545e-07	4.898690e-04	2.031194e-04
0.495         	7.646690e-07	6.311153e-04	7.765372e-04	1.209289e-07	4.928671e-04	2.029750e-04
0.495556      	8.160787e-07	6.296005e-04	7.750734e-04	1.208696e-07	4.945987e-04	2.024957e-04
0.496111      	8.292533e-07	6.282082e-04	7.734655e-04	1.207985e-07	5.002835e-04	2.028864e-04
0.496667      	7.709140e-07	6.265829e-04	7.710536e-04	1.207408e-07	5.026627e-04	2.032161e-04
0.497222      	7.760872e-07	6.251127e-04	7.691762e-04	1.206683e-07	5.026404e-04	2.034578e-04
0.497778      	7.732975e-07	6.234909e-04	7.662735e-04	1.205658e-07	5.007840e-04	2.037183e-04
0.498333      	7.465259e-07	6.221253e-04	7.643789e-04	1.204271e-07	4.973507e-04	2.035816e-04
0.498889      	7.930569e-07	6.213558e-04	7.645742e-04	1.203141e-07	4.914670e-04	2.027111e-04
0.499444      	7.584408e-07	6.197183e-04	7.623632e-04	1.202054e-07	4.851106e-04	2.017702e-04
0.5           	7.749037e-07	6.181236e-04	7.589802e-04	1.202323e-07	4.800582e-04	2.007699e-04
0.500556      	7.718073e-07	6.167333e-04	7.564319e-04	1.202726e-07	4.768436e-04	1.997017e-04
0.501111      	7.914112e-07	6.153822e-04	7.535853e-04	1.203372e-07	4.748003e-04	1.986941e-04
0.501667      	8.442662e-07	6.141710e-04	7.512386e-04	1.203810e-07	4.719728e-04	1.975174e-04
0.502222      	7.786236e-07	6.129829e-04	7.487995e-04	1.204172e-07	4.706223e-04	1.966310e-04
0.502778      	7.858936e-07	6.118751e-04	7.467470e-04	1.205102e-07	4.688823e-04	1.956601e-04
0.503333      	7.830154e-07	6.107656e-04	7.444046e-04	1.206033e-07	4.657634e-04	1.944165e-04
0.503889      	7.750444e-07	6.097522e-04	7.421843e-04	1.207640e-07	4.614288e-04	1.928119e-04
0.504444      	8.071846e-07	6.086737e-04	7.402184e-04	1.209837e-07	4.556306e-04	1.912146e-04
0.505         	7.518963e-07	6.077868e-04	7.382685e-04	1.212263e-07	4.486995e-04	1.892673e-04
0.505556      	7.555504e-07	6.069572e-04	7.365767e-04	1.214375e-07	4.413714e-04	1.870685e-04
0.506111      	7.273959e-07	6.063550e-04	7.351978e-04	1.215387e-07	4.337916e-04	1.851650e-04
0.506667      	7.137060e-07	6.057239e-04	7.341484e-04	1.215521e-07	4.280022e-04	1.836748e-04
0.507222      	7.436218e-07	6.052329e-04	7.337443e-04	1.214426e-07	4.233929e-04	1.825389e-04
0.507778      	6.837922e-07	6.045368e-04	7.332005e-04	1.213673e-07	4.182868e-04	1.817002e-04
0.508333      	7.028267e-07	6.034665e-04	7.317776e-04	1.214535e-07	4.153004e-04	1.808376e-04
0.508889      	7.413154e-07	6.023863e-04	7.306733e-04	1.215678e-07	4.126811e-04	1.800006e-04
0.509444      	7.967810e-07	6.013647e-04	7.294728e-04	1.217197e-07	4.104145e-04	1.791213e-04
0.51          	8.035438e-07	6.002453e-04	7.284210e-04	1.219301e-07	4.093951e-04	1.783622e-04
0.510556      	7.342722e-07	5.991309e-04	7.272307e-04	1.221701e-07	4.068144e-04	1.779905e-04
0.511111      	7.332098e-07	5.979989e-04	7.260063e-04	1.225811e-07	4.034025e-04	1.779531e-04
0.511667      	7.415396e-07	5.969908e-04	7.251644e-04	1.233027e-07	4.017292e-04	1.781047e-04
0.512222      	7.559862e-07	5.958255e-04	7.240461e-04	1.239359e-07	4.003410e-04	1.779371e-04
0.512778      	7.921860e-07	5.948622e-04	7.235124e-04	1.245404e-07	3.972536e-04	1.775944e-04
0.513333      	7.439578e-07	5.939552e-04	7.234990e-04	1.250779e-07	3.948255e-04	1.775450e-04
0.513889      	7.470014e-07	5.930877e-04	7.234139e-04	1.254671e-07	3.883177e-04	1.776860e-04
0.514444      	7.402400e-07	5.923081e-04	7.234197e-04	1.257819e-07	3.839014e-04	1.783161e-04
0.515         	7.468831e-07	5.917108e-04	7.241742e-04	1.259965e-07	3.858963e-04	1.791169e-04
0.515556      	7.987260e-07	5.909790e-04	7.247103e-04	1.261444e-07	3.882069e-04	1.800302e-04
0.516111      	7.661451e-07	5.903469e-04	7.253346e-04	1.262921e-07	3.884309e-04	1.805167e-04
0.516667      	7.945959e-07	5.895612e-04	7.254052e-04	1.264799e-07	3.933953e-04	1.813604e-04
0.517222      	7.841006e-07	5.887816e-04	7.254286e-04	1.266540e-07	4.012122e-04	1.822217e-04
0.517778      	7.895934e-07	5.878590e-04	7.250684e-04	1.268287e-07	4.116529e-04	1.839651e-04
0.518333      	8.182583e-07	5.870136e-04	7.250825e-04	1.270285e-07	4.208129e-04	1.855604e-04
0.518889      	7.921515e-07	5.860123e-04	7.247089e-04	1.272222e-07	4.292207e-04	1.868750e-04
0.519444      	7.855774e-07	5.850927e-04	7.245419e-04	1.275047e-07	4.363675e-04	1.877552e-04
0.52          	7.733137e-07	5.840081e-04	7.240924e-04	1.277843e-07	4.440254e-04	1.881963e-04
0.520556      	7.297210e-07	5.830234e-04	7.239712e-04	1.280158e-07	4.517172e-04	1.879515e-04
0.521111      	7.348427e-07	5.818913e-04	7.236069e-04	1.282266e-07	4.589054e-04	1.873864e-04
0.521667      	6.800422e-07	5.808448e-04	7.234820e-04	1.284394e-07	4.646345e-04	1.866738e-04
0.522222      	6.929713e-07	5.796930e-04	7.230596e-04	1.286086e-07	4.676189e-04	1.857437e-04
0.522778      	6.740852e-07	5.787388e-04	7.232155e-04	1.287597e-07	4.698676e-04	1.848600e-04
0.523333      	6.726159e-07	5.776419e-04	7.229318e-04	1.288654e-07	4.723355e-04	1.838704e-04
0.523889      	7.095940e-07	5.768956e-04	7.235357e-04	1.289045e-07	4.732236e-04	1.828094e-04
0.524444      	7.313753e-07	5.759800e-04	7.236318e-04	1.288423e-07	4.721597e-04	1.821387e-04
0.525         	7.256020e-07	5.752387e-04	7.237655e-04	1.286526e-07	4.705472e-04	1.816986e-04
0.525556      	6.900243e-07	5.742886e-04	7.236408e-04	1.283468e-07	4.752425e-04	1.821425e-04
0.526111      	6.747687e-07	5.735903e-04	7.237011e-04	1.279792e-07	4.786531e-04	1.822236e-04
0.526667      	6.864562e-07	5.727939e-04	7.240872e-04	1.275418e-07	4.783891e-04	1.817448e-04
0.527222      	6.358257e-07	5.720834e-04	7.243323e-04	1.270293e-07	4.738592e-04	1.834283e-04
0.527778      	6.437855e-07	5.710517e-04	7.236776e-04	1.264473e-07	4.754417e-04	1.851984e-04
0.528333      	6.850331e-07	5.703209e-04	7.232233e-04	1.258122e-07	4.769658e-04	1.862108e-04
0.528889      	7.020717e-07	5.693420e-04	7.225889e-04	1.251622e-07	4.784071e-04	1.865589e-04
0.529444      	6.631935e-07	5.685370e-04	7.217478e-04	1.244874e-07	4.805664e-04	1.861809e-04
0.53          	6.129725e-07	5.675162e-04	7.205889e-04	1.238235e-07	4.800796e-04	1.859315e-04
0.530556      	6.309919e-07	5.668409e-04	7.195534e-04	1.231725e-07	4.828853e-04	1.859655e-04
0.531111      	6.237917e-07	5.661852e-04	7.193070e-04	1.225946e-07	4.883785e-04	1.862773e-04
0.531667      	6.300923e-07	5.657949e-04	7.194562e-04	1.222017e-07	4.924078e-04	1.859653e-04
0.532222      	6.771654e-07	5.649756e-04	7.196763e-04	1.219570e-07	4.968123e-04	1.857228e-04
0.532778      	6.345452e-07	5.642956e-04	7.188427e-04	1.217453e-07	5.032069e-04	1.853939e-04
0.533333      	6.543257e-07	5.635311e-04	7.190226e-04	1.217004e-07	5.053645e-04	1.840492e-04
0.533889      	6.510637e-07	5.628349e-04	7.180382e-04	1.217975e-07	5.083153e-04	1.829673e-04
0.534444      	6.618559e-07	5.618566e-04	7.177183e-04	1.218503e-07	5.118556e-04	1.816975e-04
0.535         	6.878124e-07	5.607281e-04	7.158327e-04	1.219053e-07	5.119296e-04	1.802421e-04
0.535556      	6.511440e-07	5.594465e-04	7.145203e-04	1.220171e-07	5.103281e-04	1.800315e-04
0.536111      	6.720958e-07	5.580990e-04	7.122966e-04	1.221647e-07	5.108350e-04	1.795938e-04
0.536667      	6.624825e-07	5.565791e-04	7.104696e-04	1.223582e-07	5.106038e-04	1.792796e-04
0.537222      	6.741557e-07	5.554237e-04	7.089717e-04	1.225523e-07	5.118980e-04	1.788095e-04
0.537778      	6.968061e-07	5.542442e-04	7.083022e-04	1.227181e-07	5.141709e-04	1.781516e-04
0.538333      	6.549319e-07	5.526747e-04	7.059385e-04	1.228486e-07	5.167983e-04	1.773564e-04
0.538889      	6.685310e-07	5.510125e-04	7.040472e-04	1.229042e-07	5.181458e-04	1.762712e-04
0.539444      	6.762611e-07	5.493498e-04	7.017772e-04	1.228906e-07	5.224855e-04	1.760930e-04
0.54          	7.085021e-07	5.475244e-04	6.996271e-04	1.228797e-07	5.234508e-04	1.759148e-04
0.540556      	7.280103e-07	5.460897e-04	6.983690e-04	1.228097e-07	5.249351e-04	1.756804e-04
0.541111      	6.945664e-07	5.448738e-04	6.978845e-04	1.226734e-07	5.268111e-04	1.759922e-04
0.541667      	7.857987e-07	5.437048e-04	6.972894e-04	1.225097e-07	5.268077e-04	1.765822e-04
0.542222      	7.497589e-07	5.421796e-04	6.951946e-04	1.222120e-07	5.264675e-04	1.772846e-04
0.542778      	7.428868e-07	5.404305e-04	6.923996e-04	1.218444e-07	5.269692e-04	1.785091e-04
0.543333      	7.777279e-07	5.390322e-04	6.901081e-04	1.216116e-07	5.216534e-04	1.799799e-04
0.543889      	7.183629e-07	5.373719e-04	6.878154e-04	1.215376e-07	5.296378e-04	1.839037e-04
0.544444      	7.486973e-07	5.360421e-04	6.856667e-04	1.215063e-07	5.393322e-04	1.878468e-04
0.545         	7.380872e-07	5.345108e-04	6.835595e-04	1.214611e-07	5.494732e-04	1.906646e-04
0.545556      	7.659596e-07	5.331923e-04	6.817885e-04	1.214086e-07	5.585977e-04	1.925475e-04
0.546111      	8.384472e-07	5.317843e-04	6.799034e-04	1.213499e-07	5.653590e-04	1.930041e-04
0.546667      	8.623898e-07	5.304289e-04	6.787503e-04	1.212990e-07	5.710872e-04	1.928097e-04
0.547222      	8.058991e-07	5.289618e-04	6.773234e-04	1.212557e-07	5.726421e-04	1.916401e-04
0.547778      	7.838055e-07	5.275867e-04	6.763088e-04	1.213365e-07	5.737944e-04	1.903748e-04
0.548333      	8.083430e-07	5.262261e-04	6.752438e-04	1.217025e-07	5.732377e-04	1.888088e-04
0.548889      	8.225915e-07	5.250297e-04	6.745241e-04	1.221209e-07	5.677719e-04	1.872494e-04
0.549444      	7.897221e-07	5.238020e-04	6.735480e-04	1.225448e-07	5.598424e-04	1.859441e-04
0.55          	8.196597e-07	5.225856e-04	6.727697e-04	1.229866e-07	5.446317e-04	1.830197e-04
0.550556      	8.416012e-07	5.214309e-04	6.717827e-04	1.234263e-07	5.368321e-04	1.803393e-04
0.551111      	8.459830e-07	5.203376e-04	6.709553e-04	1.238433e-07	5.309512e-04	1.780923e-04
0.551667      	8.936535e-07	5.192946e-04	6.700414e-04	1.242367e-07	5.249726e-04	1.767416e-04
0.552222      	9.271952e-07	5.182767e-04	6.693250e-04	1.245843e-07	5.202903e-04	1.759587e-04
0.552778      	1.042146e-06	5.173493e-04	6.685508e-04	1.249627e-07	5.263816e-04	1.755075e-04
0.553333      	1.290698e-06	5.166314e-04	6.681156e-04	1.254980e-07	5.147357e-04	1.742585e-04
0.553889      	1.183391e-06	5.157301e-04	6.673817e-04	1.258172e-07	5.023274e-04	1.725295e-04
0.554444      	1.111097e-06	5.148684e-04	6.668456e-04	1.260888e-07	4.895767e-04	1.712964e-04
0.555         	9.526260e-07	5.140807e-04	6.664643e-04	1.262685e-07	4.784990e-04	1.704639e-04
0.555556      	9.242234e-07	5.132578e-04	6.660244e-04	1.263399e-07	4.690700e-04	1.693979e-04
0.556111      	8.462170e-07	5.127119e-04	6.659280e-04	1.263623e-07	4.611174e-04	1.673687e-04
0.556667      	8.628318e-07	5.121000e-04	6.659919e-04	1.263137e-07	4.558304e-04	1.662250e-04
0.557222      	7.937238e-07	5.117069e-04	6.666836e-04	1.261993e-07	4.516884e-04	1.656276e-04
0.557778      	6.856468e-07	5.113582e-04	6.675789e-04	1.260189e-07	4.476282e-04	1.650950e-04
0.558333      	6.822259e-07	5.111888e-04	6.684036e-04	1.257764e-07	4.431710e-04	1.645617e-04
0.558889      	6.604700e-07	5.113757e-04	6.705824e-04	1.254993e-07	4.391210e-04	1.645537e-04
0.559444      	6.639563e-07	5.117696e-04	6.725327e-04	1.251921e-07	4.362552e-04	1.645010e-04
0.56          	6.333913e-07	5.121348e-04	6.744353e-04	1.248529e-07	4.326870e-04	1.641651e-04
0.560556      	5.781972e-07	5.128795e-04	6.768719e-04	1.248162e-07	4.264796e-04	1.634556e-04
0.561111      	5.878078e-07	5.131918e-04	6.782604e-04	1.250618e-07	4.192150e-04	1.620377e-04
0.561667      	5.906510e-07	5.135042e-04	6.794127e-04	1.253462e-07	4.131220e-04	1.618250e-04
0.562222      	5.793309e-07	5.138480e-04	6.814766e-04	1.256519e-07	4.050370e-04	1.618303e-04
0.562778      	6.064234e-07	5.135981e-04	6.813061e-04	1.259223e-07	3.987971e-04	1.617874e-04
0.563333      	5.439214e-07	5.132293e-04	6.817845e-04	1.261471e-07	3.957780e-04	1.619405e-04
0.563889      	5.694596e-07	5.131942e-04	6.821889e-04	1.263001e-07	3.932851e-04	1.611365e-04
0.564444      	5.641481e-07	5.126263e-04	6.822491e-04	1.263582e-07	3.975816e-04	1.611141e-04
0.565         	6.818146e-07	5.122441e-04	6.820685e-04	1.263669e-07	4.004252e-04	1.608085e-04
0.565556      	6.714671e-07	5.115489e-04	6.818055e-04	1.263244e-07	4.036075e-04	1.606874e-04
0.566111      	6.387160e-07	5.110502e-04	6.813466e-04	1.262217e-07	4.038407e-04	1.609032e-04
0.566667      	6.356726e-07	5.102220e-04	6.807562e-04	1.260529e-07	4.046661e-04	1.611376e-04
0.567222      	6.269412e-07	5.097206e-04	6.800925e-04	1.258250e-07	4.070330e-04	1.611400e-04
0.567778      	6.228349e-07	5.086891e-04	6.788986e-04	1.255877e-07	4.105392e-04	1.608708e-04
0.568333      	6.548720e-07	5.083440e-04	6.789739e-04	1.253469e-07	4.187484e-04	1.605025e-04
0.568889      	5.911588e-07	5.070386e-04	6.774821e-04	1.251579e-07	4.266450e-04	1.602429e-04
0.569444      	6.047102e-07	5.064428e-04	6.770973e-04	1.249690e-07	4.339510e-04	1.598724e-04
0.57          	5.605078e-07	5.051227e-04	6.759488e-04	1.247716e-07	4.401421e-04	1.593999e-04
0.570556      	6.262441e-07	5.047735e-04	6.763435e-04	1.246620e-07	4.473378e-04	1.591754e-04
0.571111      	5.798194e-07	5.030957e-04	6.747672e-04	1.245184e-07	4.534896e-04	1.589693e-04
0.571667      	5.312705e-07	5.023703e-04	6.743880e-04	1.243204e-07	4.598621e-04	1.588434e-04
0.572222      	5.379090e-07	5.006670e-04	6.724335e-04	1.240569e-07	4.663221e-04	1.588142e-04
0.572778      	5.278499e-07	4.996825e-04	6.718252e-04	1.238784e-07	4.710781e-04	1.586695e-04
0.573333      	5.324981e-07	4.978546e-04	6.693239e-04	1.237022e-07	4.763870e-04	1.588472e-04
0.573889      	5.579827e-07	4.968847e-04	6.686020e-04	1.237017e-07	4.808455e-04	1.592547e-04
0.574444      	5.211259e-07	4.949587e-04	6.653310e-04	1.237030e-07	4.850915e-04	1.597259e-04
0.575         	5.487093e-07	4.941303e-04	6.645205e-04	1.238468e-07	4.917900e-04	1.602303e-04
0.575556      	5.296525e-07	4.924848e-04	6.619793e-04	1.239148e-07	4.982166e-04	1.608356e-04
0.576111      	6.205056e-07	4.918769e-04	6.618001e-04	1.240184e-07	5.030224e-04	1.611572e-04
0.576667      	6.016369e-07	4.902482e-04	6.590131e-04	1.240868e-07	5.106108e-04	1.611986e-04
0.577222      	5.544898e-07	4.896401e-04	6.590278e-04	1.241815e-07	5.178292e-04	1.613151e-04
0.577778      	5.978446e-07	4.880512e-04	6.564889e-04	1.242242e-07	5.236999e-04	1.612872e-04
0.578333      	6.404869e-07	4.872590e-04	6.559735e-04	1.242648e-07	5.295583e-04	1.611347e-04
0.578889      	6.149225e-07	4.856649e-04	6.533608e-04	1.242509e-07	5.312164e-04	1.604172e-04
0.579444      	6.355147e-07	4.849393e-04	6.532394e-04	1.242403e-07	5.323636e-04	1.605472e-04
0.58          	5.878361e-07	4.834587e-04	6.511222e-04	1.241722e-07	5.347104e-04	1.617730e-04
0.580556      	6.372038e-07	4.828163e-04	6.513031e-04	1.241484e-07	5.391836e-04	1.625768e-04
0.581111      	6.422805e-07	4.817734e-04	6.498949e-04	1.242027e-07	5.447641e-04	1.629033e-04
0.581667      	6.655513e-07	4.809939e-04	6.501276e-04	1.243243e-07	5.510065e-04	1.630495e-04
0.582222      	6.882099e-07	4.792371e-04	6.469972e-04	1.244220e-07	5.538689e-04	1.623915e-04
0.582778      	6.810502e-07	4.783520e-04	6.467193e-04	1.245668e-07	5.585947e-04	1.617792e-04
0.583333      	6.748581e-07	4.766246e-04	6.433663e-04	1.246692e-07	5.641204e-04	1.620408e-04
0.583889      	6.279214e-07	4.758263e-04	6.429479e-04	1.248494e-07	5.670066e-04	1.621837e-04
0.584444      	6.412631e-07	4.744003e-04	6.401091e-04	1.249967e-07	5.592353e-04	1.635516e-04
0.585         	6.254946e-07	4.741892e-04	6.411930e-04	1.252340e-07	5.586428e-04	1.647536e-04
0.585556      	5.970893e-07	4.726249e-04	6.379236e-04	1.254179e-07	5.607667e-04	1.667110e-04
0.586111      	6.209859e-07	4.718826e-04	6.370337e-04	1.257264e-07	5.660498e-04	1.676757e-04
0.586667      	6.207291e-07	4.706539e-04	6.340998e-04	1.259698e-07	5.695769e-04	1.676737e-04
0.587222      	6.871182e-07	4.698702e-04	6.336303e-04	1.262103e-07	5.696213e-04	1.666737e-04
0.587778      	6.590243e-07	4.688630e-04	6.315844e-04	1.263218e-07	5.686680e-04	1.653163e-04
0.588333      	6.278094e-07	4.679889e-04	6.311248e-04	1.264320e-07	5.564638e-04	1.625414e-04
0.588889      	6.555000e-07	4.670455e-04	6.293313e-04	1.264730e-07	5.442229e-04	1.589586e-04
0.589444      	6.349371e-07	4.662690e-04	6.291560e-04	1.264691e-07	5.333466e-04	1.551414e-04
0.59          	6.206102e-07	4.652614e-04	6.276902e-04	1.264328e-07	5.208122e-04	1.511885e-04
0.590556      	6.255885e-07	4.645114e-04	6.279710e-04	1.263898e-07	5.111558e-04	1.477184e-04
0.591111      	5.647708e-07	4.634538e-04	6.264133e-04	1.262999e-07	5.033078e-04	1.454149e-04
0.591667      	6.433899e-07	4.625768e-04	6.262767e-04	1.262773e-07	4.921978e-04	1.431625e-04
0.592222      	5.658529e-07	4.615705e-04	6.244451e-04	1.265891e-07	4.807657e-04	1.415597e-04
0.592778      	6.638484e-07	4.606049e-04	6.237619e-04	1.266199e-07	4.708024e-04	1.400127e-04
0.593333      	5.845947e-07	4.595489e-04	6.216977e-04	1.266816e-07	4.616687e-04	1.388007e-04
0.593889      	5.288641e-07	4.584968e-04	6.205197e-04	1.268102e-07	4.526263e-04	1.380408e-04
0.594444      	5.187953e-07	4.573795e-04	6.186808e-04	1.268651e-07	4.476499e-04	1.375840e-04
0.595         	5.084087e-07	4.562616e-04	6.173814e-04	1.269273e-07	4.448138e-04	1.375204e-04
0.595556      	5.103824e-07	4.551913e-04	6.153773e-04	1.269231e-07	4.432090e-04	1.374832e-04
0.596111      	5.310442e-07	4.540914e-04	6.140327e-04	1.269284e-07	4.406025e-04	1.372965e-04
0.596667      	4.929997e-07	4.530581e-04	6.121403e-04	1.269178e-07	4.379450e-04	1.368662e-04
0.597222      	5.223472e-07	4.520098e-04	6.104584e-04	1.269492e-07	4.357276e-04	1.365910e-04
0.597778      	5.511103e-07	4.507901e-04	6.084797e-04	1.269522e-07	4.285042e-04	1.358576e-04
0.598333      	6.119673e-07	4.496224e-04	6.067069e-04	1.269393e-07	4.199892e-04	1.348663e-04
0.598889      	5.542124e-07	4.485931e-04	6.051462e-04	1.269693e-07	4.110508e-04	1.336385e-04
0.599444      	5.058603e-07	4.475295e-04	6.035373e-04	1.269930e-07	4.033394e-04	1.327289e-04
0.6           	5.203241e-07	4.464864e-04	6.016272e-04	1.270401e-07	3.972851e-04	1.320576e-04
0.600541      	5.977610e-07	4.335569e-04	5.841104e-04	1.270623e-07	3.813678e-04	1.279283e-04
0.601081      	5.224065e-07	4.321018e-04	5.845687e-04	1.270542e-07	3.771640e-04	1.273779e-04
0.601622      	5.319204e-07	4.315337e-04	5.832045e-04	1.270177e-07	3.746720e-04	1.267921e-04
0.602162      	4.819555e-07	4.311296e-04	5.822900e-04	1.269769e-07	3.719946e-04	1.263781e-04
